Id,Sex,Age,Industry,Constellation,sentiment,Sentiment
3683349,female,25,Arts,Sagittarius,,0.04851083802696706
3683867,female,24,Student,Leo,,0.3264705882352941
3683952,female,15,Student,Aries,,0.09463552261295817
3683953,male,16,Student,Gemini,,0.09969863395012205
3683956,female,13,Non-Profit,Pisces,,-0.026040829735632723
3683969,male,17,,Cancer,,0.03455568529650097
3684100,female,16,Student,Gemini,,0.0565338704862826
3684240,female,13,Student,Taurus,,0.03645650853775856
3684443,male,25,,Aries,,0.10310544949755655
3684482,male,17,Military,Cancer,,0.03564125391684268
3684496,male,17,,Leo,,0.05763127623638988
3684743,female,25,,Gemini,,0.10018165370139057
3684776,male,17,Student,Taurus,,0.020707292479833467
3684880,male,15,,Taurus,,0.15521734521829797
3684898,female,47,Consulting,Scorpio,,0.02684746517654681
3684983,female,16,Student,Pisces,,0.09285341118221552
3685045,male,24,Science,Aquarius,,0.07963493216834412
3685075,female,24,Non-Profit,Aquarius,,0.1319156053894426
3685082,male,15,Student,Capricorn,,0.030667135429303577
3685319,male,17,Student,Virgo,,0.05541401357542135
3685403,female,40,Sports-Recreation,Aquarius,,0.10833320449391878
3685443,male,25,Technology,Capricorn,,0.13945277605991893
3685554,male,14,Student,Gemini,,0.05909319553685752
3685614,female,42,Arts,Virgo,,0.10661525974025975
3685699,female,15,,Aries,,0.04761394266111248
3685850,male,17,,Gemini,,0.027328451389495648
3685862,female,14,Non-Profit,Leo,,0.024561033588161252
3685874,female,26,,Leo,,0.026082280649646825
3685894,male,24,Arts,Gemini,,0.039547300051177244
3685911,male,43,Transportation,Libra,,0.1749653214169343
3686010,female,27,,Gemini,,0.11213909659364205
3686021,male,16,,Leo,,0.06198534196616326
3686135,female,24,Museums-Libraries,Leo,,0.06843329745435724
3686184,male,26,Science,Virgo,,0.08185681441278457
3686200,male,17,,Libra,,0.1022110335865382
3686246,male,15,Student,Leo,,0.12450987278539362
3686330,male,24,,Pisces,,0.0852644562141769
3686393,male,24,Communications-Media,Libra,,0.11508939500193144
3686453,male,17,Student,Scorpio,,0.07892610807858237
3686456,female,27,,Leo,,0.07592480320029116
3686542,female,16,Student,Pisces,,0.09887812817783341
3686640,male,17,,Virgo,,-0.017829559553953083
3686696,female,23,Student,Aquarius,,0.03557574351363858
3686725,male,41,Technology,Scorpio,,0.06339292283981861
3686758,male,38,,Virgo,,0.06807590019799323
3686953,female,45,,Virgo,,0.05642560785693502
3687003,male,16,,Virgo,,0.039474010340546796
3687061,male,38,Science,Scorpio,,0.09401804823052816
3687073,male,15,,Cancer,,0.02988014510741784
3687079,male,35,,Aquarius,,0.13513880217005217
3687080,female,33,Science,Cancer,,0.10010517125114576
3687274,female,23,Student,Taurus,,0.15895440516960058
3687294,female,26,,Scorpio,,0.10841374461949717
3687556,female,24,Science,Pisces,,0.1275938009570545
3687581,female,16,Student,Pisces,,0.09266184436002099
3687678,male,17,Student,Capricorn,,0.14751419751111872
3687733,male,17,Student,Capricorn,,0.08983295429932855
3687738,male,47,,Aries,,0.04360576737120464
3688047,female,15,,Virgo,,0.07918361244019141
3688178,female,40,Internet,Aquarius,,0.05074507389162561
3688204,male,40,,Capricorn,,0.03677343580529856
3688262,male,36,Manufacturing,Scorpio,,0.06274001153167821
3688273,male,17,Student,Aquarius,,0.08811504772031087
3688373,male,26,Transportation,Cancer,,0.10367420902143122
3688382,male,46,,Taurus,,0.18181857864357862
3688402,male,16,,Scorpio,,0.07030051256613758
3688449,female,14,Student,Sagittarius,,0.13748127974382413
3688604,male,26,Technology,Pisces,,0.0015888027360066892
3688808,female,16,Student,Cancer,,-0.0270431636787569
3688872,female,17,Arts,Sagittarius,,0.12765041392779322
3688875,female,34,,Leo,,0.05065854978354978
3689034,female,23,Non-Profit,Taurus,,0.08411891477280573
3689088,male,14,Student,Scorpio,,0.0547593591444398
3689206,male,23,Publishing,Aries,,0.1073922740583837
3689246,female,24,,Pisces,,0.06612790476348292
3689247,male,17,Military,Aquarius,,0.0713633019375035
3689254,female,35,,Gemini,,0.1345618422905008
3689313,female,17,,Gemini,,0.13172712593257804
3689362,female,16,Student,Virgo,,0.13855379188712524
3689384,male,13,,Taurus,,-0.03271755819114066
3689412,male,24,,Pisces,,0.05439068100358422
3689499,male,16,Student,Sagittarius,,0.07774442924616536
3689532,female,27,Education,Scorpio,,0.142845599592494
3689562,female,26,Science,Scorpio,,0.0469449935719777
3689721,male,35,,Gemini,,0.13697910767697302
3689737,female,25,,Leo,,0.15895440516960058
3689752,female,23,Accounting,Aries,,0.0408474042625517
3689753,male,16,Student,Leo,,0.14305974006578845
3689779,female,34,,Sagittarius,,0.10545059577142764
3689839,male,16,Student,Scorpio,,0.16459911616161618
3689884,female,23,Manufacturing,Scorpio,,0.18006575782891573
3689973,female,14,Student,Cancer,,0.04573947438991687
3690074,female,16,,Capricorn,,0.00021705570121063382
3690113,female,14,,Virgo,,0.04442027188441359
3690137,female,14,Student,Capricorn,,-0.06458777540867092
3690149,male,25,Marketing,Leo,,0.08503541628883159
3690175,male,26,,Sagittarius,,0.035060276185276185
3690189,male,45,Arts,Libra,,0.08656161337320759
3690307,female,17,Student,Capricorn,,0.07347030704641179
3690611,male,13,Student,Sagittarius,,0.139114010989011
3690636,female,15,,Leo,,0.11282247857420892
3690648,female,13,Student,Virgo,,0.03140618425469714
3690700,female,24,,Aquarius,,0.15971786442575406
3690768,female,24,HumanResources,Scorpio,,0.03556243845634602
3690800,male,25,,Pisces,,0.06569784382284381
3690833,female,26,Student,Cancer,,0.0357900733992543
3690844,female,26,,Scorpio,,0.12482232293169791
3690855,male,25,Student,Leo,,0.03132747827543547
3690862,female,24,Publishing,Sagittarius,,0.05966404664984448
3690864,male,14,,Aquarius,,0.023815259176587306
3690882,female,25,Technology,Cancer,,0.10827098387910139
3690904,male,16,Student,Pisces,,0.11239601901366608
3690949,female,15,Student,Libra,,0.10098715054360213
3691044,female,15,Arts,Scorpio,,0.05906613756613756
3691053,male,14,Student,Aquarius,,0.04322313694021689
3691058,male,14,,Cancer,,-0.013964513556618822
3691135,female,41,Arts,Gemini,,0.07160532970915123
3691393,female,17,Transportation,Taurus,,0.010768987729772044
3691443,male,16,Student,Virgo,,-0.0009966372912801474
3691458,male,13,Student,Pisces,,0.07588757396449705
3691582,male,26,Internet,Sagittarius,,0.07800925925925925
3691586,female,26,,Sagittarius,,0.1268805609253008
3691760,male,27,Arts,Scorpio,,0.025395034753683016
3691762,female,15,Student,Pisces,,0.006083683473389357
3692032,female,15,Communications-Media,Aquarius,,0.03591871920187935
3692119,male,16,,Aries,,0.03262219739639094
3692465,male,38,,Aries,,0.24193987286659696
3692477,male,25,Internet,Scorpio,,0.17906556163135107
3692711,male,17,Student,Pisces,,0.09290483034089751
3692727,female,16,Accounting,Aquarius,,0.13570852566239014
3692786,female,15,Student,Gemini,,0.06516194710639156
3692787,male,17,Student,Gemini,,0.022807146049346617
3692866,female,23,Biotech,Aquarius,,0.12165078326392924
3692874,male,15,LawEnforcement-Security,Virgo,,0.06799006601147962
3692930,male,17,Student,Cancer,,0.06202240177092248
3692952,male,15,Student,Leo,,-0.00030654840192600265
3692986,male,39,Construction,Scorpio,,0.09691326530612243
3693049,male,16,,Capricorn,,0.10756601569660072
3693057,female,24,Consulting,Aquarius,,0.10572321992243869
3693089,male,24,Student,Cancer,,0.059801162889398164
3693153,female,17,Student,Cancer,,0.0761344726062468
3693210,male,35,,Gemini,,0.03975368368411004
3693380,female,14,Fashion,Capricorn,,0.31760738858564946
3693421,male,25,Construction,Aquarius,,0.12662176954571533
3693557,male,33,,Leo,,0.06015380830991021
3693595,male,14,Education,Cancer,,-0.012214043140767272
3693753,male,14,Student,Scorpio,,0.015128870321135388
3693760,male,24,Banking,Capricorn,,0.10917324912941795
3693865,female,34,Arts,Virgo,,0.05393438316549037
3693889,female,27,Non-Profit,Leo,,0.05212346251631966
3693954,female,14,Internet,Leo,,0.04585602114898991
3694096,female,23,Museums-Libraries,Leo,,0.08282521600152197
3694314,female,16,,Cancer,,0.038268523775124616
3694326,male,25,Chemicals,Leo,,0.06323013021318885
3694451,male,44,Publishing,Sagittarius,,0.08241994116994118
3694461,male,16,,Gemini,,0.07354507144549063
3694620,male,14,,Aquarius,,-0.013008355960342772
3694691,male,14,Student,Cancer,,0.022127553613402667
3694954,male,25,,Capricorn,,0.08065650485301093
3695104,male,33,Internet,Libra,,0.08463041164143188
3695219,male,16,,Aquarius,,0.12200544281537047
3695458,female,13,Student,Virgo,,-0.03639517345399698
3695582,male,27,Student,Libra,,0.04833449292728484
3695597,male,25,,Aquarius,,0.07394182161709044
3695621,male,23,Technology,Leo,,0.13262668447144255
3695708,male,33,Technology,Libra,,0.06974154813440525
3695734,female,25,,Capricorn,,0.10464344513057747
3695781,female,38,Education,Aquarius,,0.13658592372134037
3695814,male,23,Chemicals,Leo,,0.04942070153692961
3695852,female,16,Student,Scorpio,,-0.008414713541666662
3695921,female,34,Education,Gemini,,0.10582000031218783
3695930,female,13,,Virgo,,0.1306033529192776
3695971,female,13,Student,Capricorn,,-0.018815081798712746
3696093,female,15,,Taurus,,0.12227445761406454
3696098,female,17,Student,Aries,,0.06289078205744872
3696203,male,26,,Gemini,,0.0018179755637620855
3696390,male,17,,Scorpio,,0.12563249770048013
3696461,male,16,Student,Capricorn,,0.04934683522531821
3696478,female,15,,Cancer,,0.10339655714655716
3696485,female,16,Student,Virgo,,0.05098097696214509
3696530,female,24,Communications-Media,Taurus,,0.06663337167211006
3696615,female,14,Student,Sagittarius,,0.07010730272337994
3696662,female,15,,Scorpio,,0.061702168505722604
3696746,female,44,Transportation,Aries,,0.04256975213404717
3696755,female,15,Student,Scorpio,,0.10699341836888934
3696801,female,16,Student,Gemini,,0.1222936507936508
3696806,male,41,Internet,Aquarius,,-0.005647435429738802
3696893,male,26,,Taurus,,0.11725687963031337
3696899,female,23,Student,Sagittarius,,0.07361325519344386
3696943,male,23,RealEstate,Scorpio,,0.11284700930359196
3696949,male,15,Student,Sagittarius,,0.16521165328230547
3696996,female,17,Student,Sagittarius,,0.1004169519635376
3697081,female,23,Environment,Scorpio,,0.10702386441767509
3697234,female,16,Student,Pisces,,-0.14585951278659612
3697318,female,36,Student,Pisces,,0.03130032206119162
3697365,male,16,,Aquarius,,0.1013318385036575
3697367,male,45,,Taurus,,0.1367964938500653
3697382,female,23,,Aries,,0.03453463447874017
3697418,female,37,Technology,Virgo,,0.12724707452291042
3697571,female,16,Student,Taurus,,0.16169219955243455
3697595,male,26,,Virgo,,0.041127990300462075
3697641,female,16,Student,Aries,,0.0632781634876607
3697773,female,17,,Pisces,,0.07859832705420941
3697789,male,14,Student,Scorpio,,0.05686177248677248
3697833,male,16,Student,Cancer,,0.1338416060746158
3698032,male,26,Arts,Taurus,,0.15761494252873565
3698036,female,15,Education,Libra,,0.12730690192743763
3698072,male,24,HumanResources,Sagittarius,,0.0983987574436518
3698079,female,14,,Aquarius,,0.05056818181818181
3698145,female,23,Education,Aquarius,,0.08535759351608883
3698223,male,16,,Gemini,,0.2369139779491342
3698298,female,17,,Aquarius,,0.03154446859492967
3698332,female,15,,Scorpio,,0.06780410487857297
3698384,female,15,Fashion,Pisces,,0.09211964296213968
3698429,male,44,,Cancer,,0.06374682928292356
3698442,female,46,Arts,Leo,,0.08614259624304267
3698456,male,16,,Libra,,0.03396466514743134
3698498,male,14,,Libra,,0.1527270092579081
3698513,female,16,,Virgo,,0.05561826342841788
3698534,female,15,Student,Sagittarius,,0.05821527705910872
3698550,male,26,Engineering,Virgo,,0.08108744932641458
3698637,female,13,Student,Gemini,,-0.0164633393326664
3698686,female,23,Internet,Sagittarius,,-0.004375794333133967
3698710,male,24,,Aquarius,,0.06360771171833049
3698766,male,16,,Scorpio,,0.04003373592414689
3698775,female,15,Museums-Libraries,Pisces,,0.10791334440075011
3698812,male,24,Engineering,Capricorn,,0.05577133283383283
3698850,male,25,Student,Gemini,,0.10183271525874735
3698853,male,17,Student,Taurus,,0.029042087891313448
3698854,female,17,Student,Libra,,-0.025285772805493677
3698874,female,24,Telecommunications,Taurus,,0.13805260796114455
3698920,male,23,Consulting,Virgo,,0.03658704721204721
3698962,male,13,Student,Aries,,0.1242906746031746
3699003,male,17,Student,Capricorn,,0.10723735074838014
3699007,male,17,Student,Libra,,0.0859244055841278
3699072,female,23,,Sagittarius,,-0.0199716159611993
3699086,male,16,,Pisces,,0.07502431254191817
3699111,male,24,,Leo,,0.05454532705551986
3699116,male,17,Education,Aquarius,,0.012835392966206921
3699232,male,17,,Leo,,0.006780183852715209
3699316,male,25,Marketing,Scorpio,,0.091475686464967
3699448,female,16,,Taurus,,0.035449171868362515
3699514,male,34,InvestmentBanking,Capricorn,,0.07431365336576817
3699552,male,17,Technology,Scorpio,,-0.03457321854457271
3699620,male,33,Student,Taurus,,0.05689393939393939
3699630,male,16,Student,Aries,,0.027577922077922076
3699632,female,24,Marketing,Taurus,,0.11348421064934007
3699639,female,14,,Libra,,-0.0143184813908929
3699726,female,14,,Aries,,0.020636824595157928
3699780,male,17,Student,Pisces,,-0.09231996835963183
3699877,male,27,Non-Profit,Aries,,0.039776331307581306
3699926,male,16,Student,Leo,,0.25398807076284463
3699946,female,15,,Libra,,0.06268441358024693
3699962,male,17,Student,Pisces,,0.07011962797217054
3700084,female,25,Communications-Media,Sagittarius,,0.02893449243992723
3700124,male,34,,Taurus,,0.036406329246465294
3700178,male,17,Student,Libra,,-0.00795587019981153
3700290,female,23,Technology,Scorpio,,0.10568876729377648
3700365,male,24,Military,Aries,,-0.01785663675637634
3700421,female,24,Science,Aries,,0.13347568063613735
3700471,male,26,Internet,Aquarius,,0.05935786435786436
3700596,male,43,Education,Leo,,0.13549374617011603
3700604,female,23,Transportation,Aries,,0.03595827971294799
3700686,male,27,Technology,Aquarius,,0.10092898829565498
3700842,male,25,Engineering,Libra,,0.05684377419023087
3700864,female,15,Student,Virgo,,0.0041363121005978136
3700914,male,24,,Cancer,,0.09063080438080437
3700934,male,27,,Gemini,,0.07097885046680229
3701023,female,34,,Capricorn,,0.054968183698022414
3701154,female,26,,Libra,,0.026765065855905133
3701430,female,23,Education,Aries,,0.10791237666237667
3701439,female,13,,Libra,,0.04807347711811998
3701463,female,16,,Cancer,,0.07624797841228506
3701599,male,24,Internet,Scorpio,,0.01895911273295608
3701604,male,14,Student,Cancer,,0.1254659498207885
3701619,female,33,,Leo,,0.10042828729775632
3701724,female,26,Education,Leo,,0.17630784775696282
3701743,male,17,Student,Virgo,,0.19630131964809383
3701759,female,27,Marketing,Pisces,,0.05373084957598504
3702078,female,24,,Virgo,,0.1282592051972304
3702111,male,14,Student,Scorpio,,0.04655187074829932
3702123,male,26,Architecture,Cancer,,0.03950602073795724
3702150,male,27,Accounting,Gemini,,0.10845848494115332
3702429,female,14,Student,Scorpio,,0.04430435887632189
3702436,male,14,Student,Libra,,0.035693880361906835
3702612,male,33,Accounting,Leo,,0.08999803591470257
3702688,male,24,Arts,Taurus,,0.09147691197691199
3702793,female,33,,Cancer,,0.08505548206937097
3702803,male,24,InvestmentBanking,Gemini,,0.1639254983699428
3702804,male,43,Communications-Media,Aries,,0.11602729137651256
3702812,female,17,,Leo,,0.0491414395975888
3703020,female,24,,Aquarius,,0.17182070707070707
3703108,female,17,Student,Virgo,,0.017256004797671465
3703177,female,48,,Aries,,0.0527145841768144
3703211,male,24,Religion,Cancer,,0.07171934910327768
3703238,male,15,,Aries,,0.021835957922914446
3703248,male,24,Technology,Virgo,,0.08190555504385291
3703378,male,17,Technology,Aries,,0.08324490603105061
3703396,female,26,Technology,Virgo,,0.10888774008438368
3703423,female,25,Engineering,Virgo,,0.10921035998779899
3703546,female,14,Student,Libra,,-0.0022569607120472963
3703582,female,14,Student,Libra,,0.04230242595585943
3703603,male,27,Law,Sagittarius,,0.061829885305821154
3703660,male,27,Construction,Cancer,,0.039127619460323976
3703686,male,16,,Libra,,0.05624321493639675
3703742,male,39,Science,Sagittarius,,0.08757277968362873
3703832,male,35,Education,Scorpio,,0.08701249970200407
3703845,male,24,Telecommunications,Libra,,0.08526140768146583
3703956,male,25,,Cancer,,0.035390789378219545
3703978,male,27,Non-Profit,Capricorn,,0.12229345238095238
3704081,female,17,Student,Pisces,,0.04186041543096758
3704141,female,26,,Capricorn,,0.12240660085172281
3704194,female,24,,Sagittarius,,0.09240651123680321
3704203,male,23,Technology,Libra,,0.10944836259419594
3704248,female,15,,Gemini,,0.07814693755139142
3704382,male,23,Education,Gemini,,0.1072287067099567
3704418,male,33,Religion,Capricorn,,0.04185259494901174
3704596,male,27,Student,Capricorn,,0.13116798034250865
3704602,female,44,Consulting,Sagittarius,,0.13225912862390135
3704632,male,24,,Leo,,0.0505485439789951
3704644,male,26,,Pisces,,-0.016567844358022932
3704850,male,26,Education,Pisces,,0.07277837219598583
3704969,female,46,,Virgo,,0.19377394231421075
3705003,female,13,,Virgo,,0.041312361163923665
3705151,female,17,,Scorpio,,0.07411458266576397
3705153,male,17,Science,Scorpio,,0.13426023981733862
3705162,female,35,Internet,Pisces,,-0.06685085316441249
3705319,female,16,Student,Cancer,,0.09947249354894443
3705601,male,23,Student,Aquarius,,0.14515341911175245
